geometry,h3_index,bike_path_length,main_roads_length,walks_length,green_space_area,distance_to_city_center,service_amenity_count
"POLYGON ((20.12426324434768 50.117712918336814, 20.120242330803492 50.11507719978002, 20.1161898695667 50.11704200910951, 20.11615829011595 50.12164211938331, 20.120178881295278 50.124277737348855, 20.12423137427424 50.12231334564929, 20.12426324434768 50.117712918336814, 20.12426324434768 50.117712918336814))",885262d455fffff,0.0,1094.6491654225538,8094.161466520061,18328.939061066027,12039.554078265784,4
"POLYGON ((19.894205835391016 50.11928965803454, 19.890186845167328 50.11665984668036, 19.88614405274049 50.118620144157106, 19.886120217065958 50.123209837243806, 19.8901388841872 50.125839548437455, 19.89418171006933 50.12387966672212, 19.894205835391016 50.11928965803454, 19.894205835391016 50.11928965803454))",885262c5a5fffff,0.0,662.8101343771448,5452.899338154476,66866.12315744632,11341.655619920708,0
"POLYGON ((20.03589190390164 50.04134682354559, 20.031868312632643 50.038713432623666, 20.02781812318367 50.040681758359206, 20.02779149180541 50.0452830582053, 20.03181476025488 50.04791634966954, 20.035864982886086 50.04594844076293, 20.03589190390164 50.04134682354559, 20.03589190390164 50.04134682354559))",885262c2ebfffff,225.73161894216284,0.0,11241.2964239691,23072.907644061146,2534.0806232584887,7
"POLYGON ((19.98307090404072 50.09909338815363, 19.979050289906468 50.09646131020998, 19.975003383574638 50.09842468481571, 19.974977058368562 50.10301972092085, 19.978997349639304 50.105651698783596, 19.983044288963548 50.10368874063955, 19.98307090404072 50.09909338815363, 19.98307090404072 50.09909338815363))",885262c73dfffff,0.0,1323.0596453304802,29310.948820822407,20852.465558828866,6198.370145044834,155
"POLYGON ((20.181184534650097 50.06715589477614, 20.177160944456595 50.0645187491405, 20.173105181998494 50.06648810332012, 20.173072977889056 50.07109418511273, 20.177096245793336 50.07373123068252, 20.181152040080338 50.071762294543, 20.181184534650097 50.06715589477614, 20.181184534650097 50.06715589477614))",8852666dbdfffff,0.0,0.0,3612.159328772833,17702.168036741223,13210.571921883204,0
"POLYGON ((20.153048551135726 50.044091400690064, 20.149024157318173 50.04145499723926, 20.144969137268678 50.043425385665856, 20.144938478745633 50.04803175977549, 20.148962550130967 50.05066806350654, 20.153017602455538 50.04869809286535, 20.153048551135726 50.044091400690064, 20.153048551135726 50.044091400690064))",885262d769fffff,0.0,0.0,9321.819846210363,41628.60025248259,10949.585626998934,0
"POLYGON ((19.829974493529978 50.05886226676448, 19.82595338043989 50.056234142859424, 19.821912172136 50.05819732905695, 19.82189204235619 50.062788223999036, 19.825912832009887 50.06541624862536, 19.829954074863632 50.063453477605755, 19.829974493529978 50.05886226676448, 19.829974493529978 50.05886226676448))",885262cce5fffff,0.0,587.7212468528606,7837.16915003398,9461.539942442854,12440.441194776857,2
"POLYGON ((20.112200247593 50.10980607833258, 20.108179078052643 50.10717067545152, 20.10412697250754 50.10913579332944, 20.1040960045735 50.1137358965824, 20.10811685169202 50.11637119899522, 20.11216898915041 50.1144064986407, 20.112200247593 50.10980607833258, 20.112200247593 50.10980607833258))",885262d401fffff,0.0,503.26818590505115,7667.213796677601,15471.249811332993,10801.175047265033,0
"POLYGON ((20.10412697250754 50.10913579332944, 20.10010583640696 50.10650059849666, 20.09605405483807 50.108465607343426, 20.096023377372905 50.11306539358322, 20.100044191023816 50.115700487972106, 20.1040960045735 50.1137358965824, 20.10412697250754 50.10913579332944, 20.10412697250754 50.10913579332944))",885262d407fffff,0.0,0.0,4457.809468974785,0.0,10325.419347786536,0
"POLYGON ((20.14459347470235 50.09868126698297, 20.140571561182853 50.09604503890721, 20.136517901174216 50.09801153768627, 20.13648612288608 50.102613846782795, 20.140507714065297 50.105249974466844, 20.144561405856916 50.1032838934635, 20.14459347470235 50.09868126698297, 20.14459347470235 50.09868126698297))",885262d627fffff,0.0,0.0,984.6601074711832,2734.65994510464,11956.031800087672,0
"POLYGON ((20.035728621345058 50.06895185418695, 20.03170625049989 50.06631844600511, 20.027656579000546 50.068284885569284, 20.027629245427377 50.07288431647503, 20.031651293512567 50.07551762485204, 20.035700997914862 50.0735516021455, 20.035728621345058 50.06895185418695, 20.035728621345058 50.06895185418695))",885262c2d7fffff,1641.6143396752598,1324.6849185508381,36204.53700052641,42202.837711058,3660.7585461669323,259
"POLYGON ((20.177096245793336 50.07373123068252, 20.173072977889056 50.07109418511273, 20.16901750641641 50.07306301169827, 20.168985271039357 50.07766846585717, 20.173008216655404 50.08030541128621, 20.177063719920746 50.07833700271456, 20.177096245793336 50.07373123068252, 20.177096245793336 50.07373123068252))",8852666db1fffff,26.6188268759357,629.4476596465473,8684.391512316903,25042.70027282585,13081.851397659046,0
"POLYGON ((20.104219173399564 50.095333610054844, 20.100197425950252 50.09269842262291, 20.096145384542282 50.09466437542712, 20.09611505844725 50.09926509823776, 20.10013648341676 50.10190018539932, 20.10418855694509 50.0999346500382, 20.104219173399564 50.095333610054844, 20.104219173399564 50.095333610054844))",885262d429fffff,0.0,843.0224750982752,4839.661468927391,19966.004227265417,9322.672492843189,1
"POLYGON ((19.906479690292322 50.08585558213488, 19.902459122185668 50.083225478365044, 19.898415188682325 50.08518828935643, 19.89839178956758 50.08978078830877, 19.90241203453753 50.09241079231305, 19.906456001742797 50.0904483971479, 19.906479690292322 50.08585558213488, 19.906479690292322 50.08585558213488))",885262cec1fffff,849.0513605653489,1705.3929548870542,44828.895246641696,4134.36346917594,8218.535416600327,538
"POLYGON ((19.987676026765158 49.995946485555486, 19.983650823303563 49.99331436996696, 19.979601812423194 49.99528486592905, 19.979577970983083 49.99988706111091, 19.983602851372176 50.00251907790716, 19.98765189625789 50.00054899833148, 19.987676026765158 49.995946485555486, 19.987676026765158 49.995946485555486))",885262c02bfffff,0.0,799.1045720896984,6419.809229026742,149214.6347783521,5575.693163026107,0
"POLYGON ((19.89468562412017 50.02282766396186, 19.8906623757248 50.02019790992672, 19.88661776729652 50.02216478991838, 19.886596372817763 50.02676100830016, 19.890619297902607 50.02939066338384, 19.89466394076058 50.027424199054764, 19.89468562412017 50.02282766396186, 19.89468562412017 50.02282766396186))",885262ce25fffff,29.351538836386645,0.0,14743.360212639192,78543.20066799356,8071.862606660157,34
"POLYGON ((19.95102685629245 50.05505837830598, 19.947004560442817 50.052427154543814, 19.94295818069288 50.05439291781253, 19.942934063096594 50.05898948870632, 19.946956035884167 50.06162061300297, 19.951002449314 50.059655265888885, 19.95102685629245 50.05505837830598, 19.95102685629245 50.05505837830598))",885262c0b1fffff,995.3719293638827,2524.841956739002,48875.641595810026,6237.274184625251,3789.2415703175247,458
"POLYGON ((20.040128186771437 50.00715614732209, 20.03610305242059 50.00452267608008, 20.032052054506135 50.006493415141506, 20.03202615742847 50.011097208637544, 20.03605096889954 50.013730580844836, 20.040102000312068 50.01176025860841, 20.040128186771437 50.00715614732209, 20.040128186771437 50.00715614732209))",885262c23dfffff,0.0,812.5991220832202,16047.089329996754,60853.57991034104,5080.80367136516,34
"POLYGON ((20.120273879794254 50.11047646237444, 20.116252676984026 50.10784085141322, 20.112200247593 50.10980607833258, 20.11216898915041 50.1144064986407, 20.1161898695667 50.11704200910951, 20.120242330803492 50.11507719978002, 20.120273879794254 50.11047646237444, 20.120273879794254 50.11047646237444))",885262d409fffff,0.0,1417.9635475539526,7156.351037081844,3758.1737849722485,11287.383939294738,2
"POLYGON ((20.152669404263158 50.09935109527867, 20.148647458039743 50.09671465897816, 20.14459347470235 50.09868126698297, 20.144561405856916 50.1032838934635, 20.148583029768137 50.10592022934813, 20.152637044820967 50.103954039185524, 20.152669404263158 50.09935109527867, 20.152669404263158 50.09935109527867))",885262d621fffff,0.0,0.0,2963.0209741883964,6.359149523477235,12498.829083510122,0
"POLYGON ((19.84997051856026 50.09495747697955, 19.845950826506787 50.09232881550713, 19.84190944648531 50.094289925414834, 19.841887724467075 50.098879281434655, 19.845907093225208 50.101507843137284, 19.8499485072808 50.09954714860734, 19.84997051856026 50.09495747697955, 19.84997051856026 50.09495747697955))",885262ccddfffff,0.0,1298.8819653230908,13813.484111369886,68403.0389250374,12250.00653853975,2
"POLYGON ((19.99567699345131 50.010415761267865, 19.99165236266952 50.00778342799043, 19.987603283882056 50.00975309113904, 19.9875788020621 50.01435467111494, 19.991603109828148 50.01698690540234, 19.99565222241386 50.015017658721426, 19.99567699345131 50.010415761267865, 19.99567699345131 50.010415761267865))",885262c003fffff,0.0,262.07821383523776,23899.982162214917,173151.35250207153,3890.042064391348,60
"POLYGON ((19.926605877583633 50.09441453609387, 19.922585520086987 50.09178391024216, 19.91854089883895 50.093746522989264, 19.918516601607443 50.09833934560708, 19.92253663605002 50.10096987154671, 19.926581290762066 50.09900767479802, 19.926605877583633 50.09441453609387, 19.926605877583633 50.09441453609387))",885262c53dfffff,569.4354849920057,2010.7977585405054,31166.35968379704,6150.2628664698495,7715.66430553353,287
"POLYGON ((19.84610023946435 50.06019243628799, 19.842079047682503 50.057563898357124, 19.83803718273861 50.059527302500996, 19.838016475145114 50.06411882928344, 19.842037343543986 50.066747267887585, 19.84607924290325 50.06478427905347, 19.84610023946435 50.06019243628799, 19.84610023946435 50.06019243628799))",885262cc17fffff,1173.3765997753533,1162.7482363923755,15552.92637813334,229968.2940287687,11309.45050520076,4
"POLYGON ((20.052203086364482 50.01505719457972, 20.048178203806575 50.012423406576715, 20.04412684741151 50.01439383869765, 20.044100340231118 50.01899764190688, 20.048124899965263 50.02163133075219, 20.052176289687477 50.01966131556336, 20.052203086364482 50.01505719457972, 20.052203086364482 50.01505719457972))",885262c203fffff,0.0,2119.229032997312,26661.149666625133,22280.77285833855,4975.177252485765,95
"POLYGON ((20.144969137268678 50.043425385665856, 20.140944776611743 50.04078919050501, 20.13689007990802 50.04275946913197, 20.1368597115027 50.047365525218545, 20.140883749699448 50.05000162068367, 20.144938478745633 50.04803175977549, 20.144969137268678 50.043425385665856, 20.144969137268678 50.043425385665856))",885262d761fffff,0.0,440.54101281863797,11212.175225066081,10780.308615796906,10368.044957075506,5
"POLYGON ((19.955381348345902 49.9933005933442, 19.951356293630667 49.99066930826027, 19.947308587633934 49.992639364509074, 19.947285902062053 49.9972402897379, 19.951310633596044 49.99987147612509, 19.955358373867057 49.99790183599768, 19.955381348345902 49.9933005933442, 19.955381348345902 49.9933005933442))",885262c1c7fffff,0.0,0.0,7109.537502915275,78514.05208280921,6663.561461100385,2
"POLYGON ((19.838276613032047 50.00440478117136, 19.834253031065458 50.001776487089415, 19.830210459549914 50.00374354084377, 19.83019143494554 50.0083384735122, 19.83421469338481 50.01096666898294, 19.838257299939666 50.00900003041398, 19.838276613032047 50.00440478117136, 19.838276613032047 50.00440478117136))",885262cd57fffff,0.0,0.0,8930.573977125958,423775.81882335036,12598.849945263562,0
"POLYGON ((19.850225602852312 50.03985719523201, 19.846203480094303 50.03722856686809, 19.842161062486067 50.0391934350839, 19.84214073302933 50.04378651635989, 19.846162532373462 50.04641504564425, 19.85020498457208 50.044450592749676, 19.850225602852312 50.03985719523201, 19.850225602852312 50.03985719523201))",885262cc07fffff,1206.4657803691307,1255.237677836094,5994.506041305343,88212.90134797513,10900.569912691832,3
"POLYGON ((20.0482834028786 49.994003822309885, 20.04425762276517 49.991370153223656, 20.04020604191886 49.993341945990856, 20.040180207599217 49.9979469909854, 20.044205664830915 50.000580561187036, 20.04825727924788 49.998609185296274, 20.0482834028786 49.994003822309885, 20.0482834028786 49.994003822309885))",885262c229fffff,0.0,2415.214180760915,21630.066938748227,76971.68735578039,6641.362289290554,19
"POLYGON ((19.943372331308755 49.97160149420838, 19.939346420140417 49.96897053624256, 19.935298817587253 49.97094184061116, 19.93527709160172 49.97554368696403, 19.93930267950434 49.9781745465298, 19.943350316642142 49.97620365816032, 19.943372331308755 49.97160149420838, 19.943372331308755 49.97160149420838))",885262c1e5fffff,0.0,1116.02590844229,4142.163765975887,59470.15013644619,9214.410662877064,0
"POLYGON ((19.995213219450108 50.09320230335536, 19.991192246493412 50.090569917811784, 19.987144721404913 50.092533926737616, 19.987118136296104 50.097129904670055, 19.991138786415313 50.099762190182986, 19.995186344464745 50.09779859781133, 19.995213219450108 50.09320230335536, 19.995213219450108 50.09320230335536))",885262c705fffff,295.1133222199205,1666.490513192082,49079.56110938191,34525.09431666301,5416.811812772514,216
"POLYGON ((19.987223776776286 50.078744124294275, 19.983202230116063 50.07611195416407, 19.97915477125968 50.07807679607781, 19.979128825879663 50.08267339166523, 19.983150049645168 50.08530546196196, 19.98719754166931 50.08334103652219, 19.987223776776286 50.078744124294275, 19.987223776776286 50.078744124294275))",885262c72dfffff,0.0,0.0,25614.008828097594,11544.535661925438,3912.6999776295143,50
"POLYGON ((19.81779030234137 50.07852077007702, 19.81377015955608 50.07589294423099, 19.809729833229703 50.07785455852542, 19.809709615230393 50.08244358358314, 19.81372943458375 50.085071309927734, 19.817769795352277 50.08311011073351, 19.81779030234137 50.07852077007702, 19.81779030234137 50.07852077007702))",885262ccabfffff,0.0,0.0,3734.005333837366,47260.060921996424,13741.443999170022,0
"POLYGON ((20.157134811551856 50.037513582937116, 20.15311009530118 50.03487707984161, 20.14905478434799 50.03684799588958, 20.149024157318173 50.04145499723926, 20.153048551135726 50.044091400690064, 20.15710389440026 50.04212090245349, 20.157134811551856 50.037513582937116, 20.157134811551856 50.037513582937116))",885262d297fffff,0.0,1188.533354490423,8826.818157565362,5605.912642626661,11275.563259353185,4
"POLYGON ((20.03996930853488 50.03477614510485, 20.035945394445214 50.03214265480028, 20.031894913111323 50.03411150697822, 20.031868312632643 50.038713432623666, 20.03589190390164 50.04134682354559, 20.039942418453997 50.039378388222254, 20.03996930853488 50.03477614510485, 20.03996930853488 50.03477614510485))",885262c2e9fffff,44.744559021312234,1166.6412407611992,19248.947078736957,0.0,3019.7485184235725,8
"POLYGON ((19.886681251562603 50.00837427233377, 19.882657433790254 50.005744735218784, 19.87861289453117 50.007712446414324, 19.87859213839205 50.012309279160625, 19.88261563279762 50.014938717521304, 19.88666020669298 50.012971421907466, 19.886681251562603 50.00837427233377, 19.886681251562603 50.00837427233377))",885262cf1dfffff,1052.6306691201407,2377.552854145496,20392.881678275335,22940.503124700976,9220.726482969947,37
"POLYGON ((19.821851434881882 50.07196908301952, 19.817830968663106 50.06934115774626, 19.813790348247306 50.07130329590628, 19.81377015955608 50.07589294423099, 19.81779030234137 50.07852077007702, 19.821830957235242 50.07655904704304, 19.821851434881882 50.07196908301952, 19.821851434881882 50.07196908301952))",885262cca9fffff,0.0,0.0,1991.5712971196258,65891.45472786584,13275.116870831016,0
"POLYGON ((19.99174946283224 49.98937274170425, 19.98772393629717 49.98674052739859, 19.98367463356165 49.98871154972709, 19.983650823303563 49.99331436996696, 19.987676026765158 49.995946485555486, 19.991725363542255 49.99397587963888, 19.99174946283224 49.98937274170425, 19.99174946283224 49.98937274170425))",885262c029fffff,0.0,549.9637295508871,11237.521574790699,92059.88083378105,6262.924402514634,7
"POLYGON ((20.019744703267417 50.04001679141319, 20.01572118330516 50.03738381609504, 20.011671644452626 50.03935192268606, 20.011645592229378 50.0439525879167, 20.015668789317147 50.04658546382531, 20.0197183614866 50.04461777393041, 20.019744703267417 50.04001679141319, 20.019744703267417 50.04001679141319))",885262c2a9fffff,179.0904977598203,281.8375257272003,8799.558944626257,39430.331363751975,1447.7158131679291,5
"POLYGON ((20.06376596432041 50.105785853134144, 20.059744997966412 50.103151698062966, 20.055694838230522 50.10511616190705, 20.055665612514492 50.109714363714886, 20.05968625628006 50.11234841846336, 20.063736448334055 50.11038437174411, 20.06376596432041 50.105785853134144, 20.06376596432041 50.105785853134144))",885262d589fffff,0.0,616.8986494208,5583.480535579927,0.0,8166.047286315166,1
"POLYGON ((19.95531207398964 50.007103389195684, 19.951287628140417 50.004472094049525, 19.947240180108913 50.00644120824516, 19.94721714377605 50.011041201467904, 19.95124126647334 50.01367239774341, 19.955288748639433 50.0117036996843, 19.95531207398964 50.007103389195684, 19.95531207398964 50.007103389195684))",885262c1d5fffff,529.9720136195333,2061.321120621059,54716.7760403026,33818.622293244785,5379.394173934432,188
"POLYGON ((20.047879228196216 50.06305157199817, 20.043856499448154 50.06041785624484, 20.03980621076298 50.062384931372506, 20.039778617938126 50.06698530532118, 20.043801023952533 50.06961892132031, 20.047851345509432 50.06765226314259, 20.047879228196216 50.06305157199817, 20.047879228196216 50.06305157199817))",885262c2ddfffff,512.8350074374063,0.0,28258.849220954697,28604.858937354173,3926.717247367532,125
"POLYGON ((20.023741594340102 50.047250857600844, 20.0197183614866 50.04461777393041, 20.015668789317147 50.04658546382531, 20.01564241677161 50.0511858206716, 20.019665326779194 50.05381880483376, 20.023714932162147 50.05185153167535, 20.023741594340102 50.047250857600844, 20.023741594340102 50.047250857600844))",885262c285fffff,1140.1729632313748,0.0,7109.177496449066,13081.981807379014,1644.9439981557503,1
"POLYGON ((19.959095895356466 50.05572393702511, 19.95507356249931 50.053092505772376, 19.95102685629245 50.05505837830598, 19.951002449314 50.059655265888885, 19.955024459136226 50.06228659765202, 19.959071198955723 50.0603211413393, 19.959095895356466 50.05572393702511, 19.959095895356466 50.05572393702511))",885262c0b9fffff,1153.3191724265012,1602.2919381221905,39374.85829081263,9912.200784858278,3265.2912610751664,164
"POLYGON ((20.09224298833331 50.07362339416519, 20.088220374869156 50.070988530590014, 20.084168430443732 50.07295573548223, 20.08413906703529 50.077557386644735, 20.08816135793295 50.080192150246226, 20.092213334789466 50.07822536267643, 20.09224298833331 50.07362339416519, 20.09224298833331 50.07362339416519))",885262d557fffff,0.0,0.0,0.0,0.0,7304.512927961663,4
"POLYGON ((19.837974711824454 50.073300951667804, 19.83395416680705 50.07067261246448, 19.829912889506673 50.072634968266186, 19.829892122864067 50.0772252480305, 19.833912344501385 50.0798534877586, 19.83795365614531 50.07789154721488, 19.837974711824454 50.073300951667804, 19.837974711824454 50.073300951667804))",885262ccebfffff,0.0,0.0,12022.792713207773,19451.549898598398,12184.299855817997,11
"POLYGON ((20.193353403735365 50.06124686591155, 20.189329459056623 50.05860941185097, 20.18527308302535 50.06057940343568, 20.18524061985911 50.06518643096562, 20.189264242275833 50.06782378501124, 20.193320650104823 50.065854211559454, 20.193353403735365 50.06124686591155, 20.193353403735365 50.06124686591155))",8852666d85fffff,0.0,1032.8796648758353,4936.875177904069,12991.186475358907,13972.480983682937,1
"POLYGON ((19.810019188888504 50.00898196257139, 19.805996050715677 50.006354388116385, 19.80195475829438 50.008320588862965, 19.80193656882493 50.012913949119984, 19.805959383391848 50.01554142496039, 19.810000711017963 50.01357563917587, 19.810019188888504 50.00898196257139, 19.810019188888504 50.00898196257139))",885262cdedfffff,0.0,604.1318397981549,6770.9942773041985,136439.3388576181,14365.594252012563,0
"POLYGON ((19.987064616246613 50.10632092604735, 19.983044288963548 50.10368874063955, 19.978997349639304 50.105651698783596, 19.978970704693044 50.11024642585119, 19.98299070914127 50.1128785110796, 19.98703768135452 50.11091596943716, 19.987064616246613 50.10632092604735, 19.987064616246613 50.10632092604735))",885262c739fffff,0.0,1643.4631516263232,9801.438636261191,29039.44468717637,6943.474100924327,5
"POLYGON ((20.031651293512567 50.07551762485204, 20.027629245427377 50.07288431647503, 20.023579866181265 50.07485022995657, 20.0235525021374 50.07944903500104, 20.02757422746373 50.08208224349859, 20.031623639576683 50.08011674684844, 20.031651293512567 50.07551762485204, 20.031651293512567 50.07551762485204))",885262c299fffff,2676.5257144948723,2595.532151707804,57926.65514575789,71318.5199786843,4063.410329543285,247
"POLYGON ((19.825973480616266 50.051642624567016, 19.821952083660992 50.04901460844662, 19.817910910010024 50.05097820978193, 19.817891098645223 50.05556941211711, 19.821912172136 50.05819732905695, 19.82595338043989 50.056234142859424, 19.825973480616266 50.051642624567016, 19.825973480616266 50.051642624567016))",885262cdd9fffff,0.0,417.2013921132101,6799.338878583379,181954.5439928993,12654.341824088942,3
"POLYGON ((20.193254789443184 50.075067965168564, 20.189231457206482 50.07243050279492, 20.185175340235993 50.074399548498704, 20.18514252382849 50.079005638446304, 20.189165533833272 50.081643000630706, 20.193221682461463 50.07967437307421, 20.193254789443184 50.075067965168564, 20.193254789443184 50.075067965168564))",8852666d83fffff,246.06584826970047,2209.435747179608,7995.12201029035,17935.99663542274,14248.264336300339,1
"POLYGON ((19.910403912661387 50.106855195022206, 19.90638423866541 50.104224976334926, 19.902340531445954 50.10618643108423, 19.902316464746786 50.11077768865817, 19.906335815664423 50.11340780730898, 19.910379556343475 50.111446768439556, 19.910403912661387 50.106855195022206, 19.910403912661387 50.106855195022206))",885262ced9fffff,0.0,1104.1490260336577,14243.179088465415,675.5707052863994,9528.49322970797,10
"POLYGON ((20.023820878399487 50.03344696703929, 20.01979703556156 50.03081389238642, 20.01574720469902 50.03278252526658, 20.01572118330516 50.03738381609504, 20.019744703267417 50.04001679141319, 20.023794567483137 50.0380485752551, 20.023820878399487 50.03344696703929, 20.023820878399487 50.03344696703929))",885262c2e7fffff,311.83566808735804,1059.9327155166388,16655.52535124011,0.0,2080.023426267908,12
"POLYGON ((19.967239554676816 50.04259516411854, 19.963216575746245 50.03996353411066, 19.959169284279543 50.04193045779047, 19.959144938042623 50.04652859522306, 19.963167593935847 50.04916012589068, 19.9672149190873 50.04719361848351, 19.967239554676816 50.04259516411854, 19.967239554676816 50.04259516411854))",885262c085fffff,385.98439613704016,2744.7652493647583,34600.44904729181,14665.913250152615,2463.251943308786,102
"POLYGON ((19.826205623379163 49.99652021451665, 19.82218179778587 49.99389223603542, 19.818139589887902 49.9958595953317, 19.81812117235735 50.00045451804773, 19.822144674368634 50.00308239803984, 19.826186917476395 50.001115453822585, 19.826205623379163 49.99652021451665, 19.826205623379163 49.99652021451665))",885262cd03fffff,0.0,751.333398421423,9589.902277824709,90076.61046719168,13739.580028476144,0
"POLYGON ((19.979457007891835 50.022893373674584, 19.975433059842192 50.02026144609451, 19.971384891222858 50.02222994726164, 19.971360636843876 50.02682995967634, 19.9753842618527 50.02946178814052, 19.979432464265216 50.02749370332342, 19.979457007891835 50.022893373674584, 19.979457007891835 50.022893373674584))",885262c0edfffff,1806.9410060154823,4085.463078446274,36084.834424758046,11000.043690545925,2927.9227337541547,52
"POLYGON ((19.850100150421284 50.06741292469429, 19.84607924290325 50.06478427905347, 19.842037343543986 50.066747267887585, 19.842016317374586 50.07133848703002, 19.846036901537857 50.07396703324591, 19.85007883520923 50.07200445976163, 19.850100150421284 50.06741292469429, 19.850100150421284 50.06741292469429))",885262cc13fffff,14.042875578689868,3031.09503021049,11391.657870190833,39078.98637839906,11177.153480874695,19
"POLYGON ((19.995894659621875 49.96898469189392, 19.991868200683438 49.966352389657295, 19.98781834875188 49.96832488144752, 19.987794921524987 49.97292925907003, 19.99182105735973 49.975561462838876, 19.995870943509054 49.97358938747077, 19.995894659621875 49.96898469189392, 19.995894659621875 49.96898469189392))",885262c159fffff,0.0,1130.315640161336,4060.9626726297975,68751.00653873461,8517.088842743713,0
"POLYGON ((20.201029777075544 50.11718575471863, 20.197008250917957 50.11454806119358, 20.192952590244804 50.11651437909055, 20.192918424542828 50.12111797227451, 20.196939628587316 50.12375556506412, 20.200995320430888 50.12178966542268, 20.201029777075544 50.11718575471863, 20.201029777075544 50.11718575471863))",8852666cb5fffff,0.0,0.0,4011.3934198922507,14698.51483030961,16513.31952723962,0
"POLYGON ((20.12046071150488 50.08286547897851, 20.116438285594366 50.08022988311655, 20.11238533678146 50.08219699863937, 20.112354781737857 50.08679929247947, 20.11637688519419 50.0894347881961, 20.120429866132294 50.087468090235504, 20.12046071150488 50.08286547897851, 20.12046071150488 50.08286547897851))",885262d46dfffff,0.0,0.0,118.37204446384234,75908.34826658737,9585.79358986616,1
"POLYGON ((20.031483616450647 50.10310768145812, 20.02746278894932 50.100474357620946, 20.023413929019004 50.102438385646934, 20.02338586398605 50.10703532066816, 20.02740636878849 50.109668544279415, 20.031455261306718 50.10770493311273, 20.031483616450647 50.10310768145812, 20.031483616450647 50.10310768145812))",885262d5b5fffff,44.39366046039968,1110.9008084826796,6207.795711165026,22542.603567488757,6864.850209743035,1
"POLYGON ((19.898941839427202 49.97487511490309, 19.894916443546673 49.97224529250998, 19.890870768424534 49.97421552082913, 19.890850454282564 49.978815155915846, 19.89487552676359 49.98144487995288, 19.89892123677003 49.979475067276724, 19.898941839427202 49.97487511490309, 19.898941839427202 49.97487511490309))",885262cf69fffff,0.0,79.51158731008643,9861.53184954009,8707.670859643704,10772.362575508421,0
"POLYGON ((19.971237611791313 50.04982535669745, 19.9672149190873 50.04719361848351, 19.963167593935847 50.04916012589068, 19.963142927890985 50.05375795521633, 19.96716529758618 50.056389593991355, 19.971212656318947 50.054423502897144, 19.971237611791313 50.04982535669745, 19.971237611791313 50.04982535669745))",885262c081fffff,795.6750133189453,942.5766914510626,26048.502057939455,51289.74924195081,2227.505102578808,122
"POLYGON ((20.01174909875886 50.02554805938327, 20.00772500492033 50.02291530104259, 20.003675533012213 50.02488424090455, 20.00365012140265 50.02948552250949, 20.007673892309604 50.03211818163841, 20.01172339774168 50.03014965839163, 20.01174909875886 50.02554805938327, 20.01174909875886 50.02554805938327))",885262c053fffff,0.0,0.0,10408.04960154492,10086.08321017715,2304.3872684589523,3
"POLYGON ((19.999524263144753 50.04525497106716, 19.99550113809749 50.04262251058646, 19.99145254259424 50.044589872041435, 19.991427038706654 50.04918927745691, 19.995449840825756 50.05182163850126, 19.999498469744527 50.04985469358399, 19.999524263144753 50.04525497106716, 19.999524263144753 50.04525497106716))",885262c0c9fffff,0.0,0.0,19618.631919235348,113398.24720205044,124.94522011647265,21
"POLYGON ((19.939030414083547 50.03337252043251, 19.93500726083497 50.03074162121736, 19.930960982744974 50.03270863270822, 19.93093782389751 50.037306127397855, 19.934960653998836 50.03993692744332, 19.93900696607883 50.03797033198621, 19.939030414083547 50.03337252043251, 19.939030414083547 50.03337252043251))",885262ce4dfffff,310.3596115819215,223.37960556297313,25488.19914219941,46799.15012105736,4667.5921106577025,91
"POLYGON ((20.023413929019004 50.102438385646934, 20.019393136654966 50.099805269538436, 20.015344602000408 50.1017691886355, 20.015316827038543 50.10636580706544, 20.019337296676152 50.10899882297218, 20.02338586398605 50.10703532066816, 20.023413929019004 50.102438385646934, 20.023413929019004 50.102438385646934))",885262c74bfffff,22.64642115528877,0.0,15891.071261327503,44361.01443746494,6629.947625738143,39
"POLYGON ((19.906950252386405 49.98933468456752, 19.90292542587871 49.986704644283456, 19.898879681091387 49.988674041275864, 19.898858728118103 49.99327306284565, 19.90288323128235 49.99590300457609, 19.906929010747202 49.9939340233079, 19.906950252386405 49.98933468456752, 19.906950252386405 49.98933468456752))",885262cf41fffff,0.0,1172.5197064297122,15442.224673436189,46403.2267883365,9221.960614596393,39
"POLYGON ((19.87015868703125 50.08974051248808, 19.866138594464914 50.08711133716855, 19.86209626462061 50.089073188557414, 19.862073993391217 50.09366379974734, 19.866093762714463 50.09629287532332, 19.870136126494064 50.094331439470295, 19.87015868703125 50.08974051248808, 19.87015868703125 50.08974051248808))",885262cebdfffff,0.0,0.0,11660.447142851632,111832.59298160007,10690.685793307735,0
"POLYGON ((19.838218324758042 50.0181895987127, 19.834195350067553 50.015561294882936, 19.830153036849914 50.01752740882077, 19.830133663406585 50.022121411405536, 19.834156314598975 50.02474961645092, 19.838198662716685 50.022783917713355, 19.838218324758042 50.0181895987127, 19.838218324758042 50.0181895987127))",885262cc25fffff,0.0,1259.5722103602138,3589.25828833958,27783.096126072778,12130.514342643339,0
