geometry,h3_index,bike_path_length,main_roads_length,walks_length,green_space_area,distance_to_city_center,service_amenity_count
"POLYGON ((4.835363258364965 52.35503041743317, 4.839352187237777 52.3562314643239, 4.842890463023651 52.35330510823367, 4.842440023155212 52.34917749223211, 4.83845104362262 52.347976202525274, 4.834912554605984 52.35090277163461, 4.835363258364965 52.35503041743317, 4.835363258364965 52.35503041743317))",887ab61881fffff,2853.430064161056,3772.9587205663124,21713.129028664207,12871.063794425376,4330.488461884142,110
"POLYGON ((4.922163031225826 52.37318936849504, 4.926146351229139 52.37438926675568, 4.929682423984152 52.371464602093845, 4.929235390141426 52.36733982622219, 4.925252020059418 52.366139685353744, 4.9217157338865585 52.36906456296341, 4.922163031225826 52.37318936849504, 4.922163031225826 52.37318936849504))",887ab60b03fffff,2433.4085045228976,841.7246418051543,17685.546929958487,10531.943877429301,2285.6794462477574,75
"POLYGON ((4.869119587293919 52.41705626452883, 4.873104550333802 52.41825483935776, 4.876640709873097 52.415330724870714, 4.8761921196148075 52.41120782226355, 4.872207105820871 52.41000900474379, 4.868670733027018 52.41293333252075, 4.869119587293919 52.41705626452883, 4.869119587293919 52.41705626452883))",887ab619e5fffff,749.3813840567609,654.0106896690213,12426.306844568033,22595.35230522513,4762.3739531611745,6
"POLYGON ((4.910211453285221 52.36958927640524, 4.9141955822374905 52.370789373324286, 4.9177319843244 52.36786444406711, 4.917284470840067 52.36373920493795, 4.913300291735477 52.36253886538151, 4.909763676255258 52.36546400759032, 4.910211453285221 52.36958927640524, 4.910211453285221 52.36958927640524))",887ab60b57fffff,1379.6401876795974,1681.334154176665,17623.967511773455,13643.381745953695,1616.4204452083568,91
"POLYGON ((4.72957071839806 52.411007344068, 4.7335639255452 52.41220691198861, 4.737103067296904 52.409280744260386, 4.736649214815816 52.40515479507885, 4.732655955842639 52.4039549841505, 4.729116601164384 52.406881365410044, 4.72957071839806 52.411007344068, 4.72957071839806 52.411007344068))",887ab6c4b3fffff,833.2807072462281,1429.186977098363,5456.209125281225,138731.41338840465,11525.01166956077,2
"POLYGON ((4.7956127730010465 52.414895908526255, 4.799602050150968 52.416094968656026, 4.803139762003757 52.41316980214365, 4.8026884097765015 52.40904536207746, 4.7986990813020745 52.40784605909067, 4.795161156367173 52.41077143902567, 4.7956127730010465 52.414895908526255, 4.7956127730010465 52.414895908526255))",887ab61841fffff,1404.4858623538898,1691.8368687920674,3126.025941264513,21061.88521511453,7685.207283030452,0
"POLYGON ((4.765869013561446 52.38999674905189, 4.769860814342748 52.391196891235744, 4.773399704886014 52.38827060618025, 4.772947007669188 52.38414396559343, 4.768955155472885 52.38294358046585, 4.765416051896187 52.385870078867356, 4.765869013561446 52.38999674905189, 4.765869013561446 52.38999674905189))",887ab61a13fffff,1311.5205109643755,2140.2034147521313,5414.975919299995,32986.674467913195,8521.509831510673,5
"POLYGON ((5.037127098611008 52.40383922227566, 5.041102751005649 52.4050373564315, 5.044635734014826 52.40211512346915, 5.044193278271031 52.39799454346096, 5.040217576529038 52.396796166978895, 5.036684379865901 52.399718612829716, 5.037127098611008 52.40383922227566, 5.037127098611008 52.40383922227566))",887ab64441fffff,0.0,0.0,0.0,0.0,10554.430227080857,0
"POLYGON ((4.770313559915939 52.39532312716002, 4.774304931569989 52.39652304846385, 4.777843609073964 52.39359697677442, 4.777391127950951 52.38947077041354, 4.773399704886014 52.38827060618025, 4.769860814342748 52.391196891235744, 4.770313559915939 52.39532312716002, 4.770313559915939 52.39532312716002))",887ab61a17fffff,1127.523839704789,1107.5190795227672,7047.145747803128,98721.54221947925,8356.174764780984,1
"POLYGON ((5.001334072717272 52.393053040117614, 5.005312155787967 52.394251769277616, 5.008846131666916 52.39132874317779, 5.0084022380451305 52.38720677501638, 5.0044241054065495 52.3860078034415, 5.000889915945343 52.38893104244172, 5.001334072717272 52.393053040117614, 5.001334072717272 52.393053040117614))",887ab6461dfffff,1084.099968638024,904.1230760648573,971.8580294936773,1265.7217809062229,7885.587482584557,1
